user_id,status_id,source,is_quote,is_retweet,favorite_count,retweet_count,hashtags,lang,location,score
424112868,x1170727677508104194,Hootsuite Inc.,FALSE,FALSE,7,3,5G,en,scotland,1
424112868,x1170725896921210880,Hootsuite Inc.,FALSE,FALSE,8,4,5G,en,scotland,1
9.68E+17,x1170727246358810624,Sprout Social,FALSE,FALSE,1,0,5G cybersecurtiy,en,israel,1
2179142100,x1168950097092239360,Twitter for iPad,FALSE,FALSE,5,1,Agenda21 5G,en,acadie,1
2179142100,x1168998214143533057,Twitter for iPad,FALSE,FALSE,0,0,5G SmartCities Agenda21 LiFi AI,en,acadie,2
2179142100,x1168522829660401664,Twitter for iPhone,FALSE,FALSE,3,0,5G SmartCities Agenda21 DeepState Technocracy,en,acadie,1
2179142100,x1170724197150199810,Twitter for iPhone,FALSE,FALSE,0,0,NDAs Google 5G,en,acadie,1
2179142100,x1168949433163235329,Twitter for iPad,FALSE,FALSE,2,0,5G SmartCities,en,acadie,2
2179142100,x1169436555926220807,Twitter for iPhone,FALSE,FALSE,0,0,DeepState 5G AntiFa,en,acadie,1
2179142100,x1169802245522808832,Twitter for iPhone,FALSE,FALSE,1,0,5G SunSimulator LiFI MarkoftheBeast Matrix,en,acadie,1
19557673,x1169395329176936450,Twitter Web App,FALSE,FALSE,2,0,5G LEARNINGLIVE,en,chicagoland around the world,1
19557673,x1168732537696456704,Twitter Web App,FALSE,FALSE,1,0,5G LEARNINGLIVE,en,chicagoland around the world,2
19557673,x1168734475875999744,Twitter Web App,FALSE,FALSE,2,0,5G IoT AI,en,chicagoland around the world,1
14390109,x1169247373895315460,Salesforce - Social Studio,FALSE,FALSE,12,0,5G telco ConnectionsThatMatter 5GatWipro,en,global hq bangalore india,1
14390109,x1170690796967907328,Salesforce - Social Studio,FALSE,FALSE,17,6,5G network inventory ConnectionsThatMatter 5GatWipro,en,global hq bangalore india,1
14390109,x1169603627385851904,Salesforce - Social Studio,FALSE,FALSE,4,0,5G ConnectionsThatMatter 5GatWipro,en,global hq bangalore india,1
14390109,x1170011328766971907,Salesforce - Social Studio,FALSE,FALSE,14,6,5G CSPs network ConnectionsThatMatter 5GatWipro,en,global hq bangalore india,1
14390109,x1169648930075926528,Salesforce - Social Studio,FALSE,FALSE,23,6,5G ConnectionsThatMatter 5GatWipro,en,global hq bangalore india,1
14390109,x1170721006127845376,Salesforce - Social Studio,FALSE,FALSE,18,2,5G ConnectionsThatMatter 5GatWipro,en,global hq bangalore india,1
14390109,x1168984553744228352,Salesforce - Social Studio,FALSE,FALSE,9,2,TelstraVantage 5G ConnectionsThatMatter 5GatWipro,en,global hq bangalore india,1
8.29E+17,x1170309204021637122,Twitter for iPhone,FALSE,FALSE,0,0,ChinaHotTopic robot patrol 5G intelligent china,en,nanningguangprc,1
8.29E+17,x1170720910552158211,Twitter for iPhone,FALSE,FALSE,0,0,ChinaHotTopic 5G AI Xian railway locomotive china smarttechnology,en,nanningguangprc,0
3065939512,x1170720662228557825,Twitter for iPhone,FALSE,FALSE,0,0,5G 2GB microwave,en,exclusion zone montserrat,1
1087576146,x1170720270753193984,LinkedIn,FALSE,FALSE,0,0,smallcells 5G puertorico,en,warroyolaw,0
7.60E+17,x1170715417859567616,Buffer,FALSE,FALSE,0,1,5G,en,england,2
7.60E+17,x1169538948525449216,TweetDeck,FALSE,FALSE,1,0,5G BorisJohnson 8chan LochNess,en,england,2
7.60E+17,x1168992561953771521,TweetDeck,FALSE,FALSE,0,0,5G,en,england,0
23154824,x1170709626293301248,Twitter Ads Composer,FALSE,FALSE,0,3,5G commerce headlesscommerce IoT,en,canada,1
23154824,x1170347238066769921,Twitter Ads Composer,FALSE,FALSE,0,2,B2B 5G headlessecommerce headlesscommerce IoTcommerce IoT,en,canada,1
23154824,x1169622210711031808,Twitter Ads Composer,FALSE,FALSE,0,0,headlessecommerce headlesscommerce 5G IoTcommerce IoT,en,canada,1
59546864,x1170708426378371072,Twitter for Android,FALSE,FALSE,0,0,GalaxyNote10Plus 5G,en,england,2
757997658,x1170706432259317760,Twitter for Android,FALSE,FALSE,0,1,Singapore DataScience AI cybersecurity IoT 5G,en,jacksonville fl,0
1.13E+18,x1170706329612247040,Twitter Web App,FALSE,FALSE,0,0,5G wireless cyberattacks surveillance,en,norway,1
9.74E+17,x1169708334825406464,Twitter Web App,FALSE,FALSE,2,0,5G Smartcity IoT Digital Analytics DigitalTransformation Data Banking Finance Innovation Infographic Smartcities Mobility,en,washington usa,0
9.74E+17,x1170702374043709440,Twitter Web App,FALSE,FALSE,0,1,5G 4G Digital EmergingMarkets EmergingTech DigitalTransformation IoT AR AI 4IR,en,washington usa,1
1409726425,x1169957257574064129,Twitter Web App,FALSE,FALSE,42,43,5G Innovation EmergingTech BroadBand IoT BigData AI,en,padova,2
1409726425,x1168797903252537347,Twitter Web App,FALSE,FALSE,5,6,Automation 5G Voice Blockchain Analytics,en,padova,0
1409726425,x1170700426808897537,Twitter Web App,FALSE,FALSE,29,33,5G selfdriving China AutonomousVehicles AI SmartCities,en,padova,1
1409726425,x1169229769352896512,Twitter Web App,FALSE,FALSE,16,18,5G SmartCities AI IoT IIoT SmartHome AutonomousVehicles Robotics Mobile,en,padova,1
69298559,x1170690171119030272,Twitter Web App,TRUE,FALSE,2,1,Detroit TopTen GreenLight MayorMike ChiefCraig FacialRecognitionTechnology BRT RTA AV 5G EV PrivatePolice,en,ingersol creek michigan,0
69298559,x1169657129067843584,Twitter Web App,FALSE,FALSE,0,0,SlushFund I375 5G AV,en,ingersol creek michigan,1
20222744,x1170687749948616704,Twitter Web App,FALSE,FALSE,24,25,5G CyberSecurity infographic,en,london world,1
9.76E+17,x1170686740522291200,Twitter Web App,FALSE,FALSE,1,0,Brexit 5g toryscum,en,far from home,2
469192240,x1170685721092460544,Sprout Social,FALSE,FALSE,0,1,5G IoT,en,england,1
2590198382,x1170684516077375491,Hootsuite Inc.,FALSE,FALSE,2,0,5G 5G,en,texas and colorado locations,1
237572296,x1170680717673750528,SocialPilot.co,FALSE,FALSE,0,0,cashless 5G,en,india,0
7.99E+17,x1170675659812823041,Falcon Social Media Management ,FALSE,FALSE,0,0,5G Telecom Telecommunications Technology NFL,en,st catharines ontario,1
141584822,x1168882500464046080,Twitter Web App,FALSE,FALSE,1,0,5Gproducts 5G MIMO,en,india,1
141584822,x1170665932953444353,Hootsuite Inc.,FALSE,FALSE,1,0,Vivo 5G NEX35G LiXiang,en,india,1
141584822,x1169960801572016130,Twitter Web App,FALSE,FALSE,1,0,Chinese Huawei Kirin990 5G,en,india,2
141584822,x1169845702458920962,Hootsuite Inc.,FALSE,FALSE,1,0,LG smartphone 5G mobile,en,india,1
141584822,x1169927194828623872,Twitter Web App,FALSE,FALSE,0,0,ArtificialIntelligence 5G InternetofThings IFA,en,india,0
141584822,x1169197470858899456,Twitter Web App,FALSE,FALSE,1,0,SouthKorean Samsung Exynos980 5G,en,india,1
9.38E+17,x1169202090780037120,Twitter for iPhone,FALSE,FALSE,1,0,5G,en,barrington ri,0
341020028,x1170658723544608768,Twitter Web Client,FALSE,FALSE,7,3,FridaysForFinance 5G MissionInnovation Biofuels,en,usa,1
3090917303,x1170652111488659457,Twitter Web App,FALSE,FALSE,2,5,5G,en,edinburgh,2
331003035,x1169258061577543681,TweetDeck,FALSE,FALSE,1,1,TuesdayMotivation TechTuesday Startups entrepreneurs Fintech Ai 5G,en,maidstone uk,1
1599438462,x1170646101260525568,Facebook,FALSE,FALSE,0,0,Huawei Kirin990 5G 5G AI HuaweiFacts,en,pakistan,1
389744573,x1170637965544083456,LinkedIn,FALSE,FALSE,3,0,5G IAA19 IBM,en,usa,1
195838079,x1170626942145449985,CareerArc 2.0,FALSE,FALSE,0,0,McLean 5G,en,mclean va,1
1127610624,x1170622804409995264,LinkedIn,FALSE,FALSE,0,0,5G Wi CIOs CiscoSE visibilty mobility employees,en,amsterdam nederland,1
18986537,x1169874977421578240,Twitter for Android,FALSE,FALSE,1,0,Business Smartphone MiniTable BackOffice 5G BBCBizLive,en,warwickshire united kingdom,1
18986537,x1170614201238380546,Twitter for Android,FALSE,FALSE,0,2,4G 5G 4G 5G vodafone 5G EE,en,warwickshire united kingdom,2
1.01E+18,x1170613249395572736,Twitter Web App,FALSE,FALSE,2,2,5G mobile MobileFirst AR VR AI IoT SelfDrivingCars DataScience Robots,en,england,1
3910925474,x1169946057553301504,Twitter Web App,FALSE,FALSE,1,1,China 5G,en,china,0
7.37E+17,x1170609076130086913,Twitter Web App,TRUE,FALSE,0,0,ThinkBigEmpresas DigitalTransformation AI bigdata blockchain Tech bigdata AI 5G,en,mysore and berlin,1
902481068,x1170607704458481665,LinkedIn,FALSE,FALSE,0,0,5G telecom OpenSource,en,bergamo,1
9.43E+17,x1170593939986026496,Twitter for Android,FALSE,FALSE,3,0,2keyNetwork www 5g IFA19 referral referrals referrallinks marketing advertisement digitalization,en,sankt moritz schweiz,2
1.10E+18,x1170592392417873920,Twitter for Android,FALSE,FALSE,0,0,5G Huawei,en,pakistan,2
1338652232,x1170590861094051841,Twitter for Android,FALSE,FALSE,1,0,5g telstra,en,australia,2
1.05E+18,x1170586069928206336,Twitter for Android,FALSE,FALSE,0,0,Xiaomi 5G ifa19,en,bonn deutschland,1
3021481785,x1170585882434461696,Twitter for Android,FALSE,FALSE,0,1,AI healthcare 5G,en,busiakenya,1
60017224,x1170564922452926466,TweetDeck,FALSE,FALSE,0,0,RichardYu Huawei IFA Kirin990 5G,en,qatar,2
3250995991,x1170341124927631366,Twitter for iPhone,FALSE,FALSE,0,0,5G RFRadiation,en,gaia,1
3250995991,x1170024749227008000,Twitter for iPhone,FALSE,FALSE,0,0,5G RFRadiation GreenNewDeal,en,gaia,1
3250995991,x1170022699755823104,Twitter for iPhone,TRUE,FALSE,0,0,5G,en,gaia,2
9.74E+17,x1170561892290424833,Twitter Web App,FALSE,FALSE,1,2,infographic SmartCities IoT 5G DigitalTransformation ai ml dl iot infographics,en,salt lake city ut,1
9.22E+17,x1170557294289063936,Twitter for Android,FALSE,FALSE,0,0,China 5G,en,usa,1
50054946,x1170552561188913152,LinkedIn,FALSE,FALSE,0,0,5g technology telecommunications,en,dubai,1
1.03E+18,x1170550356763451392,Twitter Web App,FALSE,FALSE,10,10,Network SmartCity CyberSecurity IoT BigData Cloud fintech SaaS infosec 5G Healthcare Industry40 M2M IIoT,en,england,0
1.03E+18,x1169499417298251776,Twitter Web App,FALSE,FALSE,1,1,IoT CyberSecurity SmartCity Industry40 5G DataScience CloudComputing dataviz MachineLearning Robotics M2M,en,england,1
2172605725,x1170549579013644289,Twitter for iPhone,FALSE,FALSE,0,0,4G 5G,en,kansas usa,2
8.82E+17,x1169480740544761857,Twitter for Android,FALSE,FALSE,19,11,BCStorm Vancouver Okanagan BritishColumbia Canada 5G Cancers health,en,british columbia canada,0
8.82E+17,x1170548608887771136,Twitter for Android,FALSE,FALSE,21,14,Vancouver Burnaby BritishColumbia 5G,en,british columbia canada,2
1887725089,x1170542619421593600,TweetDeck,FALSE,FALSE,0,0,Motorola 5G smartphone IFA IFA2019,en,des moines ia,1
1887725089,x1168987487206891521,TweetDeck,FALSE,FALSE,0,0,Samsung GalaxyA90 5G Android,en,des moines ia,1
7.75E+17,x1168726937092509696,Twitter for Android,FALSE,FALSE,4,0,GalaxyA905G Samsung SamsungA905G Readyaction 5G GalaxyA SamsungGalaxyA905G,en,india,0
7.75E+17,x1169832906757296129,Twitter for Android,FALSE,FALSE,9,0,Xiaomi MiChargeTurbo Wireless RedmiK20Pro RedmiNote8Pro Redmi MiMix4 5G,en,india,1
7.75E+17,x1169148009109774339,Twitter for Android,FALSE,FALSE,3,0,Vivo VivoNex3 Nex35G 5G vivoZ1x vivov17pro fullyloaded,en,india,2
7.75E+17,x1168573073408135168,Twitter for Android,FALSE,FALSE,2,0,GalaxyA905G Samsung GalaxyA90 ReadyAction SamsungA905G 5G GalaxyA,en,india,2
7.75E+17,x1170160460328366080,Twitter for Android,FALSE,FALSE,9,2,IFA19 5GisHere Snapdragon7Series Oppo India5G 5G,en,india,2
7.75E+17,x1169900967543767049,TweetDeck,FALSE,FALSE,7,1,Huawei HuaweiIFA2019 Kirin990 5G,en,india,0
7.75E+17,x1169111629557972992,Twitter for Android,FALSE,FALSE,8,0,samsung Exynos980 5G SamsungExynos GalaxyA905G GalaxyM30s GalaxyNote10Plus,en,india,0
22194235,x1170528686556307461,Buffer,FALSE,FALSE,0,0,GalaxyFold 5G,en,phoenix az usa,2
7.69E+17,x1170528483744931840,SocialPilot.co,FALSE,FALSE,0,0,5G wirelesstechnology technology digitaltransformation,en,shanghai,2
182688169,x1170528438224113664,Twitter for iPhone,FALSE,FALSE,0,0,5G,en,scranton pennsylvania,1
189806241,x1170520087062663169,Twitter for iPhone,TRUE,FALSE,1,0,5G Stop5G,en,the planet,1
189806241,x1169468584323469312,Twitter for iPhone,FALSE,FALSE,1,0,5G 5G,en,the planet,0
189806241,x1170526363989577728,Twitter for iPhone,TRUE,FALSE,0,1,radiation concussion brain 5G 5GSummit,en,the planet,2
29351945,x1170512614960459776,Twitter for iPhone,FALSE,FALSE,0,0,5G Apple TimCook,en,usa,2
220543970,x1170510719747362816,Twitter for Android,TRUE,FALSE,1,1,auspol TARGETEDINDIVIDUALS FiveEyes 5G australian insiders abcnews abc730 ABCInvestigates 4corners,en,queensland australia global,1
466228100,x1169007180802154507,Twitter Web App,FALSE,FALSE,3,1,5G,en,lemuria bc,1
135330982,x1170353842040561664,Twitter for iPhone,TRUE,FALSE,0,0,5G,en,papillion ne,0
20679432,x1170484393464520704,Sprout Social,FALSE,FALSE,0,0,5G,en,tallahassee fl,1
470207320,x1170482789327802369,Twitter Web App,FALSE,FALSE,0,0,5G,en,south carolina,1
470207320,x1168860191519125505,Sprout Social,FALSE,FALSE,2,0,5G,en,south carolina,1
470207320,x1169254541554044940,Sprout Social,FALSE,FALSE,1,1,IoT 5G,en,south carolina,1
470207320,x1169591258689548288,Sprout Social,FALSE,FALSE,1,0,5G sensor SmartCity,en,south carolina,1
15685057,x1170482705118748673,Twitter Web App,FALSE,FALSE,0,0,5G 5GCrisis,en,florida,1
2677879808,x1170469239469334528,Twitter Web App,FALSE,FALSE,0,0,5G,en,inner space,1
733953912,x1170467229780992000,Twitter for iPhone,FALSE,FALSE,1,1,<U+534E><U+4E3A> <U+5B5F><U+665A><U+821F> 5G China tech,en,cali china donbas nyc ,0
3230063736,x1169400197362798593,Twitter Web App,FALSE,FALSE,0,0,dorianhurricane WeatherManipulation GMOs BigPharma 5G Chemtrails,en,usa,2
69688234,x1170459240944807937,Buffer,FALSE,FALSE,13,12,5G FirstResponders publicsafety LawEnforcement publicsafety EdgeComputing,en,newburyport ma,1
69688234,x1169255872759050240,Buffer,FALSE,FALSE,11,9,5G FirstResponders PublicSafety IoT AI,en,newburyport ma,1
2407813002,x1170456736630747136,Buffer,FALSE,FALSE,0,0,consumers 5G,en,forney tx,1
2407813002,x1169082692526333952,Buffer,FALSE,FALSE,0,0,5G wireless,en,forney tx,1
17909493,x1170454016637067264,Twitter Web App,FALSE,FALSE,1,1,Verizon 5G,en,basking ridge nj,1
18425738,x1169572382597685248,TweetDeck,FALSE,FALSE,0,0,voice 5G trends IFA2019 AI,en,spain,1
